StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q281_Browser,Q281_Version,Q281_Operating System,Q281_Resolution,Q283_Browser,Q283_Version,Q283_Operating System,Q283_Resolution,Q205,Q284_1,Q284_2,Q284_3,Q290_1,Q290_2,Q290_3,Q287_1,Q287_2,Q287_3,Q293_1,Q293_2,Q293_3,Q296_1,Q296_2,Q296_3,Q299_1,Q299_2,Q299_3,1_Q174_11,2_Q174_11,3_Q174_11,4_Q174_11,5_Q174_11,6_Q174_11,7_Q174_11,8_Q174_11,1_Q175_11,2_Q175_11,3_Q175_11,4_Q175_11,5_Q175_11,6_Q175_11,7_Q175_11,8_Q175_11,1_Q177_11,2_Q177_11,3_Q177_11,4_Q177_11,5_Q177_11,6_Q177_11,7_Q177_11,8_Q177_11,1_Q176_11,2_Q176_11,3_Q176_11,4_Q176_11,5_Q176_11,6_Q176_11,7_Q176_11,8_Q176_11,1_Q179_11,2_Q179_11,3_Q179_11,4_Q179_11,5_Q179_11,6_Q179_11,7_Q179_11,8_Q179_11,Q228_1,Q228_2,Q228_3,Q228_4,Q228_5,Q228_6,Q260_1,Q261_1,Q266_1,Q267_1,Q272_1,Q273_1,Q275_1,Q276_1,Q184_1,Q186_1,Q278_1,Q279_1,State_Familiar_1,State_Familiar_2,State_Familiar_3,State_Familiar_4,State_Familiar_5,State_Familiar_6,State_Familiar_7,State_Familiar_8,PastElectionFamiliar_1,PastElectionFamiliar_2,PastElectionFamiliar_3,PastElectionFamiliar_4,PastElectionFamiliar_5,PastElectionFamiliar_6,PastElectionFamiliar_7,PastElectionFamiliar_8,Party_Likability_1,Party_Likability_2,Polarization_Beliefs_1,Polarization_Beliefs_2,Polarization_Beliefs_3,Polarization_Beliefs_4,Q236,Q238,Q240,Q242,Q244,Q244_5_TEXT,Q246,Q248,Q248_5_TEXT,Q250,Q252,Q252_5_TEXT,Q256,Q256_6_TEXT,Q258,Q260,Q262,Q15,mTurkCode,mapNumCode,condition
10/30/20 7:47,10/30/20 7:54,0,100,413,1,10/30/20 7:54,R_AnRZ0FisocSoswx,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,24,16,32,14,15,33,30,Like,Neutral,Neutral,Neutral,Neutral,Neutral,75,88,,,,,,,,,,,4,5,3,4,4,5,4,5,3,3,2,2,2,2,1,1,29,87,6,5,6,6,ELECTION ISSUE,NO,GREEN,"GREEN, NO CONTACT PARTICULAR POLITICAL PARTY",2,,2,3,,4,1,,5,,5,4,1,GOOD,3229,54,greenorange
10/30/20 7:44,10/30/20 7:54,0,100,649,1,10/30/20 7:54,R_021f01PpooBhSX7,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,68,72,64,66,70,70,68,69,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,71,50,,,,,3,4,5,4,3,2,3,4,2,1,2,1,2,1,2,1,69,53,5,6,7,5,"The Purpose of the Study illustrates what the study will do, which should reflect the statement of the problem. ... Broadly, a component of the purpose of the study is to describe what the study will do and should include reference to the areas defined in the statement of the problem.",the map in the California state in the making ,green color in the making in the look ,You can read the full platform of the Republican Party and the Democratic Party ... This requires them to build coalitions across a wide range of voters who share ..,2,,2,3,,7,2,,5,,15,4,2,none,362426,42,redblue
10/30/20 7:48,10/30/20 7:54,0,100,365,1,10/30/20 7:54,R_2y7pKCf1zWdKmoX,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,47,46,58,49,51,61,50,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,99,96,,,,,,,,,5,1,2,2,1,2,1,1,2,3,3,3,3,3,3,3,0,92,7,7,7,2,partisanism/bias,"no, sorry","brown, no",gray,2,,2,3,,8,2,,5,,10,3,2,none. thank you.,174382,8,greenorange
10/30/20 7:47,10/30/20 7:55,0,100,479,1,10/30/20 7:55,R_3PhipQbjhGgFYSA,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,55,58,57,57,54,58,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,51,74,,,,,,,,,,,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,75,0,7,7,5,5,political division in our country,no,no i didnt,"i don't remember, but I didn't associate any colors with any states.",6,,1,2,,5,2,,5,,23,3,2,,955660,2,greenorange
10/30/20 7:46,10/30/20 7:55,0,100,512,1,10/30/20 7:55,R_3DnYDDobYM7Plzp,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,37,60,40,30,30,27,40,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,30,60,,,,,,,,,2,1,1,1,1,1,1,1,2,3,2,2,3,3,3,2,90,0,7,5,6,4,I think this study was based on knowledge about what who we think will win the majority of votes with the upcoming election.,no,I think the color that I saw was green and no it didn't,I think I remember seeing red and I did not associate them with a particular party.,6,,1,2,,3,2,,2,,25,5,2,,293269,50,greenorange
10/30/20 7:46,10/30/20 7:55,0,100,526,1,10/30/20 7:55,R_1IXl5wSU1ZRHQO6,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,19,81,81,30,29,86,40,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,30,20,,,,,,,5,1,2,2,1,4,1,2,2,2,2,2,2,2,1,1,50,91,6,3,3,3,Knowledge of politics,republicans and democrats,"Red republican, blue democrat","blue, democrats",2,,2,3,,4,2,,5,,10,2,2,,772901,48,redblue
10/30/20 7:44,10/30/20 7:55,0,100,613,1,10/30/20 7:55,R_31Af1N2w6grT7xg,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,60,47,58,55,49,48,55,58,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,20,85,,,,,,,1,4,2,2,3,2,1,3,2,2,2,2,1,1,1,2,70,35,7,7,5,3,This survey was about studying the perception of participant's about so-called swing states and how much they're politically polarized. ,yes. Red states are learning republican and blue states are leaning democrat in the upcoming election.,Red states are republican and blue states are democratic. ,Blue color. It is associated with the Democratic party. ,6,,1,7,,3,1,,1,,14,5,2,None,892885,27,redblue
10/30/20 7:47,10/30/20 7:55,0,100,471,1,10/30/20 7:55,R_WeO2OutKClNRBiV,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,62,50,77,62,53,55,52,62,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,63,54,,,,,5,4,4,4,5,4,4,5,2,2,2,1,2,2,2,2,67,85,7,6,7,6,good,no,no,no,2,,2,4,,7,1,,2,,45,5,1,good survey,236489,42,redblue
10/30/20 7:46,10/30/20 7:55,0,100,546,1,10/30/20 7:55,R_26uK9A4zG8zc5iN,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,40,50,50,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,53,46,,,,,,,,,,,4,2,1,3,4,3,2,4,2,1,2,3,2,1,2,3,60,71,5,3,6,4,,,,,2,,2,3,,3,1,,5,,34,4,1,,495116,29,greenorange
10/30/20 7:45,10/30/20 7:55,0,100,584,1,10/30/20 7:55,R_3GCIO61gzcXhT0R,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,60,50,40,1,0,19,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,100,80,,,,,,,,,,,5,4,5,4,5,4,5,4,2,2,2,1,3,2,2,3,46,100,7,6,7,6,About politics,"Red, green",Repuplican,Democrat,2,,2,3,,4,1,,5,,23,4,1,Nice task,213975,17,greenorange
10/30/20 7:45,10/30/20 7:55,0,100,599,1,10/30/20 7:55,R_1F8ST6sR06nSHIp,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,84,31,33,75,26,69,73,75,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,13,52,,,,,2,3,1,3,2,2,1,1,2,1,2,2,1,2,2,2,0,92,7,7,6,7,To determine what people will vote for what party in the US.,The ideas behind what values each state stands for.,Red and blue. Republican and Democrat.,Red as Republican Party.,6,,3,3,,3,1,,1,,37,4,2,,400500,56,redblue
10/30/20 7:50,10/30/20 7:55,0,100,257,1,10/30/20 7:55,R_2anSRKg9gPXgDRa,,,,,anonymous,EN,,,,,,,,,1,Neutral,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726913,23,
10/30/20 7:44,10/30/20 7:55,0,100,628,1,10/30/20 7:55,R_3M9htel6tFDaOQj,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,69,70,46,40,24,65,66,Like,Neutral,Neutral,Neutral,Neutral,Neutral,85,69,,,,,,,,,,,4,5,4,4,4,3,3,3,2,1,2,2,2,1,1,1,60,92,6,7,6,6,good experience,grey,"Grey, Republican","blue, republican",2,,2,3,,3,1,,5,,5,4,2,good experience,138906,62,greenorange
10/30/20 7:46,10/30/20 7:55,0,100,524,1,10/30/20 7:55,R_1IQqxpUntr6zDpU,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,76,90,61,26,45,31,53,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,39,80,3,4,4,4,3,3,4,3,2,3,3,2,2,2,2,3,69,94,4,5,6,5,none,none,green,blue,2,,2,3,,3,1,,5,,7,4,1,none,708375,55,grey
10/30/20 7:51,10/30/20 7:55,0,100,214,1,10/30/20 7:55,R_3nduedU8zJyzxJN,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,84,88,98,83,97,88,95,92,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,86,77,,,,,,,,,,,3,2,4,3,5,4,5,4,2,1,2,3,2,1,2,1,79,95,5,1,6,7,good learning,green,green,green,2,,2,3,,3,1,,5,,5,6,1,Thanks,662063,62,greenorange
10/30/20 7:44,10/30/20 7:55,0,100,675,1,10/30/20 7:55,R_3OdlODcstLfAAeY,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,68,29,68,64,43,33,68,34,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,58,70,,,,,3,1,2,2,2,1,1,1,2,2,2,2,3,3,3,3,47,50,3,6,6,5,My views on politics republicans vs democrats.,left-wing right-wing states,red states were republican and blue states were democrats.,again red states were republican and blues states were democratic majority states.,6,,3,7,,4,2,,5,,10,2,2,I thought I remembered that both blue and red states were on the maps. I did not understand how to answer those questions about the maps.,743809,44,redblue
10/30/20 7:46,10/30/20 7:55,0,100,528,1,10/30/20 7:55,R_1k0SgAELgPKgYfJ,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,42,46,76,36,41,42,64,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,59,86,,,,,,,,,1,1,4,1,1,1,1,1,2,1,1,3,3,3,3,1,65,64,7,6,3,3,To see who you think some states will win the election.,No,green and red,"green and red, no",1,,1,2,,4,2,,5,,36,3,2,no,526095,21,greenorange
10/30/20 7:53,10/30/20 7:55,0,100,124,1,10/30/20 7:55,R_12A0dBSfMxZybBL,,,,,anonymous,EN,,,,,,,,,1,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89972,17,
10/30/20 7:44,10/30/20 7:55,0,100,685,1,10/30/20 7:55,R_3O1UmHEaXRcfJg9,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,94,87,81,87,84,68,82,84,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,87,56,,,,,,,3,4,5,4,3,4,4,5,2,3,1,2,2,1,2,1,59,77,5,6,7,6,political maps study,very colorful,very well,very well,2,,2,3,,4,1,,3,,10,4,2,very well,510793,32,redblue
10/30/20 7:45,10/30/20 7:55,0,100,606,1,10/30/20 7:55,R_tXavd3vACH1BNQd,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48,55,53,45,53,54,51,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,55,51,,,,,,,,,,,2,4,1,1,3,4,1,1,2,2,2,2,1,1,1,1,73,50,7,7,7,1,How divided we feel our Country is compared to before.,"No not really,if it was blue and red yes but green and red is just like stop and go ",Red I believe and yes I compared it to republican states,Only if it was green like the green movement.,2,,1,2,,6,2,,1,,3,3,2,Thank you for a fun task!,464823,45,greenorange
10/30/20 7:49,10/30/20 7:55,0,100,359,1,10/30/20 7:55,R_1QKQ75rkOtm0Bn3,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,31,21,21,23,24,25,27,26,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,59,59,,,,,,,3,5,5,5,5,4,5,5,2,2,2,2,2,2,2,2,74,58,5,6,6,7,good,green,no,no,2,,2,3,,4,1,,2,,21,4,1,good,281347,21,redblue
10/30/20 7:55,10/30/20 7:55,0,100,18,1,10/30/20 7:55,R_1kFdIntJEWEjrTU,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627653,57,
10/30/20 7:44,10/30/20 7:55,0,100,687,1,10/30/20 7:55,R_1PZSUnpsCFXoXEG,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,10,1,1,20,0,10,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,65,73,4,3,4,5,3,2,3,3,2,2,2,2,2,1,1,1,0,52,3,5,7,4,people opinions about election results and percentage of dems and republicans state by state.,no.,black and grey. I did not associate them with any party.,black and grey green no i did not associate them to any party.,2,,2,3,,3,1,,5,,34,2,2,,396725,62,grey
10/30/20 7:54,10/30/20 7:55,0,100,37,1,10/30/20 7:55,R_2bJzoW8RocHRSi3,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233451,35,
10/30/20 7:43,10/30/20 7:55,0,100,699,1,10/30/20 7:55,R_265cfOVyS4drQ0B,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,91,92,91,91,92,92,92,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,88,89,,,,,,,,,3,3,4,3,4,3,4,3,2,2,2,2,2,2,2,2,90,91,5,6,7,6,i like a survey, yes nice city,red,green,2,,2,2,,7,1,,5,,5,4,2,none,841461,11,greenorange
10/30/20 7:46,10/30/20 7:55,0,100,570,1,10/30/20 7:55,R_2cA6fC7kpEYDeEQ,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,60,30,40,70,40,60,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,20,90,,,4,2,2,3,2,1,1,4,2,2,2,2,1,2,1,2,90,5,7,6,7,3,How people judge democrats/republicans and the current voting preferences in battleground states for this election.,No,red for republicans or blue for democrats.,blue for democrats or red for republicans,4,,1,2,,6,2,,5,,48,3,2,I think I messed up the red/blue color map questions....sorry!,419982,15,grey
10/30/20 7:49,10/30/20 7:55,0,100,339,1,10/30/20 7:55,R_23782aNBq7Fdxbs,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,50,52,66,37,51,50,51,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,51,50,,,,,,,,,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,50,32,4,4,6,3,I'm not sure.,No.,"Green and brown, no particular party.",No.,1,,1,2,,3,2,,5,,7,3,2,No comments.,456918,65,greenorange
10/30/20 7:47,10/30/20 7:55,0,100,505,1,10/30/20 7:55,R_1rIneqHXFMgLYCK,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,51,44,52,53,48,51,51,49,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,37,60,,,,,,,3,1,1,3,1,1,2,4,2,3,3,2,3,3,1,2,85,30,7,7,5,2,political views based on perception,"yes, democrats vs republicans","blue and red &yes, i did associate them with political parties",i saw blue and I associated them with democrats,6,,1,2,,3,2,,2,,31,5,2,,27735,9,redblue
10/30/20 7:49,10/30/20 7:55,0,100,352,1,10/30/20 7:55,R_10DzrMOzFabOrhd,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,85,84,81,18,66,86,83,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,56,55,,,,,,,,,4,3,4,5,4,3,4,5,2,2,2,2,2,2,2,2,81,68,5,6,7,6,election,no,no,no,2,,2,3,,4,1,,1,,48,4,2,nice,805878,42,greenorange
10/30/20 7:46,10/30/20 7:55,0,100,537,1,10/30/20 7:55,R_2w7dBSiURx58n9i,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,65,70,72,71,71,77,71,73,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,74,70,,,,,3,4,3,2,3,4,5,4,2,1,2,2,2,1,1,2,73,67,4,5,6,5,won the states,Yes the maps color was green.,green. Yes i did associate them with a particular political party.,red color i did see on the maps in the second task. yes i did associate them with a particular political party.,2,,2,3,,5,1,,5,,49,4,2,good.,289552,44,redblue
10/30/20 7:50,10/30/20 7:55,0,100,314,1,10/30/20 7:55,R_2Xd3jVxA35HuIfK,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,53,50,53,39,50,52,53,56,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,21,100,,,,,,,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100,0,7,7,5,3,"not sure, perceptions how red/blue states?",no,"red, green -no",no,1,,1,2,,7,2,,5,,33,4,2,,34904,67,redblue
10/30/20 7:50,10/30/20 7:55,0,100,349,1,10/30/20 7:55,R_2PnvjCN5eUynUhA,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,54,50,74,40,25,50,65,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,34,61,,,,,,,,,5,1,1,3,1,1,2,2,2,1,2,2,1,1,1,2,89,6,7,7,7,3,Political affiliations and swing states,No I just thought they were ugly,green and brown and no I did not ,red and blue red republican and blue is democrat,2,,1,2,,2,2,,5,,10,2,2,,612166,29,greenorange
10/30/20 7:49,10/30/20 7:55,0,100,408,1,10/30/20 7:55,R_1ig7NH6bMcr165E,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,54,42,62,58,46,52,43,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,11,48,,,,,,,,,4,3,3,3,2,2,3,3,1,2,2,1,1,2,2,2,81,67,6,2,2,2,About politics and common ground. ,no not really ,"blue and brown, I didnt associated them with political parties. ","I saw orange, white, and I didnt associate them with a political party. ",1,,1,2,,3,2,,5,,22,4,2,,612098,53,greenorange
10/30/20 7:45,10/30/20 7:55,0,100,629,1,10/30/20 7:55,R_BVYO3OnzfPiqXGF,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,65,51,50,61,52,51,54,59,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,0,65,,,,,,,4,3,4,5,3,2,3,4,1,2,2,2,2,1,2,2,97,0,6,5,6,7,,yes,blue,green,1,,1,2,,3,1,,5,,24,4,2,,572654,59,redblue
10/30/20 7:43,10/30/20 7:55,0,100,741,1,10/30/20 7:55,R_vZiOQ9D3eruPDc5,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,58,49,68,56,62,43,42,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,52,44,,,,,,,,,,,4,3,4,3,3,2,3,4,2,3,2,2,2,3,3,3,47,57,5,3,4,6,evaluvating,understanding,blue,blue and red,2,,2,3,,4,2,,5,,5,4,2,good,554006,24,greenorange
10/30/20 7:49,10/30/20 7:56,0,100,386,1,10/30/20 7:56,R_3pb5XX2hVoxLBrR,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,65,52,60,46,52,40,49,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,55,5,2,3,2,2,5,4,2,3,2,3,3,3,1,1,3,2,70,25,2,6,5,5,I have no clue.,"No, I didn't really pay attention to the color scheme.","I honestly didn't pay attention to the colors.  I assume they were red and blue based on these last few questions, which obviously corresponds to the two parties.",I think the second task was just grey.  No I don't associate that with an party.,1,,1,2,,4,1,,3,,32,4,2,Thanks!,819483,14,grey
10/30/20 7:49,10/30/20 7:56,0,100,421,1,10/30/20 7:56,R_3ilouDkTVQIXfiA,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,73,80,86,90,92,81,92,88,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,,,,,,,65,79,,,,,3,4,5,4,4,5,4,4,1,2,1,2,1,2,1,2,72,86,5,6,7,6,state,yes,green,no,1,,1,3,,4,1,,5,,11,3,1,no,934537,53,redblue
10/30/20 7:46,10/30/20 7:56,0,100,563,1,10/30/20 7:56,R_2t8MHuctPZZ0ljb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,37,76,47,39,38,37,24,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,63,31,,,,,,,,,4,3,4,5,4,3,4,2,2,3,2,1,2,1,2,3,32,69,5,4,6,5,survey on political maps,nothing ,I am seeing first Brown color in the map  ,i am seeing second green color in the map ,2,,2,3,,4,2,,2,,21,5,2,good study ,157487,52,greenorange
10/30/20 7:49,10/30/20 7:56,0,100,408,1,10/30/20 7:56,R_UWUeaZCjDbFoSEV,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,51,53,67,54,51,56,50,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,30,51,,,,,5,1,1,2,3,1,3,2,2,2,2,2,1,1,1,1,65,8,6,7,4,5,To see how different demographics respond to the study.,No,I think I saw red and blue which I would associate with Republican and Democrat ,I may have saw red and blue which I would associate with Republican and Democrat,1,,1,2,,4,1,,5,,10,4,2,,820820,44,redblue
10/30/20 7:43,10/30/20 7:56,0,100,750,1,10/30/20 7:56,R_3DtJfebj81dG4OP,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,65,100,92,65,71,74,89,86,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,24,82,,,,,,,3,2,3,3,2,2,2,4,2,2,2,2,1,2,2,2,61,84,1,1,1,7,ELECTION,I AM NOT SURE I THINK IT IS POPULATION,NOT REMEMBER,BLUE  REPUBLICIAN,2,,2,3,,5,2,,3,,42,4,2,NO COMMENTS,346083,20,redblue
10/30/20 7:48,10/30/20 7:56,0,100,487,1,10/30/20 7:56,R_r8vDX8j8XMKzgYx,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,64,54,54,57,22,46,58,46,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,68,61,,,,,,,4,3,4,4,3,3,4,4,2,2,1,1,2,1,2,2,39,61,6,5,4,6,It based on political attitudes.,I saw the different colors in maps,i think green,i think ash,2,,2,3,,3,2,,5,,23,4,2,nice,379223,26,redblue
10/30/20 7:47,10/30/20 7:56,0,100,518,1,10/30/20 7:56,R_e9iC2XsIn7C86yt,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,20,82,82,23,80,75,23,30,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,46,63,,,,,3,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,72,5,7,7,7,7,unsure,Democrat and Republican,Democrats,"Red & Blue and yes I associated them with Democrats and Republicans.  Of course blue demod and red gop.  
Also, I should have answered the last question like this question.  I messed that question up and realize it now.  So please correct that. thanks",6,,1,2,,8,1,,5,,14,3,2,none,10473,34,redblue
